rentrée;Rentrée universitaire;Niveau géographique;Unité géographique;regroupement;Regroupements de formations ou d’établissements;secteur;Secteur de l’établissement d’inscription;sexe;Sexe de l’étudiant;Nombre total d’étudiants inscrits;Nombre total d’étudiants inscrits hors doubles inscriptions université/CPGE (voir documentation);A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2018;2018-19;Unité urbaine;Granville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;100;100;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU50402;R28;;;UU50402
2018;2018-19;Unité urbaine;Langres;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;15;15;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU52202;R44;;;UU52202
2018;2018-19;Unité urbaine;Chaumont;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;226;226;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU52401;R44;;;UU52401
2018;2018-19;Unité urbaine;Chaumont;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;15;15;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU52401;R44;;;UU52401
2018;2018-19;Unité urbaine;Chaumont;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;18;18;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU52401;R44;;;UU52401
2018;2018-19;Unité urbaine;Mayenne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;22;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU53301;R52;;;UU53301
2018;2018-19;Unité urbaine;Laval;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;925;925;oui;303;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU53501;R52;;;UU53501
2018;2018-19;Unité urbaine;Laval;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;819;819;non;;oui;131;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU53501;R52;;;UU53501
2018;2018-19;Unité urbaine;Briey;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;37;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54204;R44;;;UU54204
2018;2018-19;Unité urbaine;Jarny;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;85;85;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54301;R44;;;UU54301
2018;2018-19;Unité urbaine;Toul;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13;13;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54402;R44;;;UU54402
2018;2018-19;Unité urbaine;Lunéville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;202;202;oui;84;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54403;R44;;;UU54403
2018;2018-19;Unité urbaine;Longwy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;512;512;oui;303;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54405;R44;;;UU54405
2018;2018-19;Unité urbaine;Nancy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2595;2595;non;;oui;254;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54701;R44;;;UU54701
2018;2018-19;Unité urbaine;Stenay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU55105;R44;;;UU55105
2018;2018-19;Unité urbaine;Bar-le-Duc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;201;201;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU55301;R44;;;UU55301
2018;2018-19;Unité urbaine;Guer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;65;65;non;;oui;11;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56211;R53;;;UU56211
2018;2018-19;Unité urbaine;Ploërmel;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;89;89;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56216;R53;;;UU56216
2018;2018-19;Unité urbaine;Vannes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2685;2572;oui;559;oui;220;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56501;R53;;;UU56501
2018;2018-19;Unité urbaine;Lorient;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2950;2905;oui;98;oui;32;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56601;R53;;;UU56601
2018;2018-19;Unité urbaine;Lorient;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;421;421;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56601;R53;;;UU56601
2018;2018-19;Unité urbaine;Château-Salins;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;24;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57113;R44;;;UU57113
2018;2018-19;Unité urbaine;Courcelles-Chaussy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10;10;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57121;R44;;;UU57121
2018;2018-19;Unité urbaine;Dieuze;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57129;R44;;;UU57129
2018;2018-19;Unité urbaine;Saint-Avold;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;291;291;oui;43;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57402;R44;;;UU57402
2018;2018-19;Unité urbaine;Forbach;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;397;397;oui;12;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57501;R44;;;UU57501
2018;2018-19;Unité urbaine;Forbach;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;160;160;oui;39;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57501;R44;;;UU57501
2018;2018-19;Unité urbaine;Thionville;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;100;100;non;;oui;14;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57601;R44;;;UU57601
2018;2018-19;Unité urbaine;Metz;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10240;9900;oui;484;oui;252;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2018;2018-19;Unité urbaine;Metz;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1408;1408;non;;oui;36;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2018;2018-19;Unité urbaine;Metz;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1052;1052;non;;oui;188;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2018;2018-19;Unité urbaine;Cosne-Cours-sur-Loire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;15;15;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU58301;R27;;;UU58301
2018;2018-19;Unité urbaine;Nevers;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;126;126;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU58501;R27;;;UU58501
2018;2018-19;Unité urbaine;Genech;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;244;244;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59113;R32;;;UU59113
2018;2018-19;Unité urbaine;Avesnes-sur-Helpe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;39;39;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59209;R32;;;UU59209
2018;2018-19;Unité urbaine;Le Quesnoy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1;1;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59302;R32;;;UU59302
2018;2018-19;Unité urbaine;Hazebrouck;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;117;117;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59401;R32;;;UU59401
2018;2018-19;Unité urbaine;Saint-Amand-les-Eaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;24;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59402;R32;;;UU59402
2018;2018-19;Unité urbaine;Maubeuge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;490;490;oui;15;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59601;R32;;;UU59601
2018;2018-19;Unité urbaine;Valenciennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;7882;7668;oui;782;oui;660;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59701;R32;;;UU59701
2018;2018-19;Unité urbaine;Lille;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;48695;47481;oui;1597;oui;1269;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59702;R32;;;UU59702
2018;2018-19;Unité urbaine;Crépy-en-Valois;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;33;33;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60303;R32;;;UU60303
2018;2018-19;Unité urbaine;Noyon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;43;43;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60304;R32;;;UU60304
2018;2018-19;Unité urbaine;Chantilly;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;94;94;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60402;R32;;;UU60402
2018;2018-19;Unité urbaine;Creil;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;521;521;oui;170;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60601;R32;;;UU60601
2018;2018-19;Unité urbaine;Creil;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;21;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60601;R32;;;UU60601
2018;2018-19;Unité urbaine;Sées;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;95;95;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61107;R28;;;UU61107
2018;2018-19;Unité urbaine;La Ferté-Macé;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;16;16;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61202;R28;;;UU61202
2018;2018-19;Unité urbaine;La Ferté-Macé;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;56;56;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61202;R28;;;UU61202
2018;2018-19;Unité urbaine;L'Aigle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;17;17;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61301;R28;;;UU61301
2018;2018-19;Unité urbaine;Argentan;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;55;55;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61302;R28;;;UU61302
2018;2018-19;Unité urbaine;Flers;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;78;78;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61401;R28;;;UU61401
2018;2018-19;Unité urbaine;Berck;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;171;171;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62401;R32;;;UU62401
2018;2018-19;Unité urbaine;Berck;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;426;426;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62401;R32;;;UU62401
2018;2018-19;Unité urbaine;Boulogne-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2450;2442;oui;55;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62503;R32;;;UU62503
2018;2018-19;Unité urbaine;Boulogne-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1625;1622;oui;49;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62503;R32;;;UU62503
2018;2018-19;Unité urbaine;Pont-du-Château;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;34;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63302;R84;;;UU63302
2018;2018-19;Unité urbaine;Thiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;20;20;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63303;R84;;;UU63303
2018;2018-19;Unité urbaine;Thiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;129;129;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63303;R84;;;UU63303
2018;2018-19;Unité urbaine;Saint-Palais;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;92;92;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU64102;R75;;;UU64102
2018;2018-19;Unité urbaine;Hasparren;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;44;44;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU64202;R75;;;UU64202
2018;2018-19;Unité urbaine;Vic-en-Bigorre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;67;67;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65201;R76;;;UU65201
2018;2018-19;Unité urbaine;Bagnères-de-Bigorre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;37;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65301;R76;;;UU65301
2018;2018-19;Unité urbaine;Lourdes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1;1;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65302;R76;;;UU65302
2018;2018-19;Unité urbaine;Lourdes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;6;6;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65302;R76;;;UU65302
2018;2018-19;Unité urbaine;Céret;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;11;11;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU66302;R76;;;UU66302
2018;2018-19;Unité urbaine;Perpignan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;4920;4850;oui;233;oui;13;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU66601;R76;;;UU66601
2018;2018-19;Unité urbaine;Erstein;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;188;188;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67301;R44;;;UU67301
2018;2018-19;Unité urbaine;Erstein;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;29;29;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67301;R44;;;UU67301
2018;2018-19;Unité urbaine;Brumath;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;166;166;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67302;R44;;;UU67302
2018;2018-19;Unité urbaine;Molsheim;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;43;43;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67401;R44;;;UU67401
2018;2018-19;Unité urbaine;Haguenau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;453;453;oui;99;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67501;R44;;;UU67501
2018;2018-19;Unité urbaine;Haguenau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;37;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67501;R44;;;UU67501
2018;2018-19;Unité urbaine;Strasbourg;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;26434;25761;oui;967;oui;1941;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67701;R44;;;UU67701
2018;2018-19;Unité urbaine;Strasbourg;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2464;2464;non;;oui;571;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67701;R44;;;UU67701
2018;2018-19;Unité urbaine;Fougerolles;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;10;10;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU70104;R27;;;UU70104
2018;2018-19;Unité urbaine;Fougerolles;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU70104;R27;;;UU70104
