nom,nom_minimise,COG,SIREN,code_region,code_departement
Villaines-la-Gonais,VILLAINES-LA-GOSNAIS,72375,217203751,52,72
Villaines-sous-Lucé,VILLAINES-SOUS-LUCE,72376,217203769,52,72
Villaines-sous-Malicorne,VILLAINES-SOUS-MALICORNE,72377,217203777,52,72
Vion,VION,72378,217203785,52,72
Viré-en-Champagne,VIRE-EN-CHAMPAGNE,72379,217203793,52,72
Vivoin,VIVOIN,72380,217203801,52,72
Voivres-lès-le-Mans,VOIVRES-LES-LE-MANS,72381,217203819,52,72
Volnay,VOLNAY,72382,217203827,52,72
Vouvray-sur-Huisne,VOUVRAY-SUR-HUISNE,72383,217203835,52,72
Yvré-le-Pôlin,YVRE-LE-POLIN,72385,217203850,52,72
Yvré-l'Évêque,YVRE-L'EVEQUE,72386,217203868,52,72
Aiguebelette-le-Lac,AIGUEBELETTE-LE-LAC,73001,217300011,84,73
Grand-Aigueblanche,GRAND-AIGUEBLANCHE,73003,200084572,84,73
Aillon-le-Jeune,AILLON-LE-JEUNE,73004,217300045,84,73
Aillon-le-Vieux,AILLON-LE-VIEUX,73005,217300052,84,73
Aime-la-Plagne,AIME-LA-PLAGNE,73006,200055762,84,73
Aiton,AITON,73007,217300078,84,73
Aix-les-Bains,AIX-LES-BAINS,73008,217300086,84,73
Entrelacs,ENTRELACS,73010,200053833,84,73
Albertville,ALBERTVILLE,73011,217300110,84,73
Albiez-le-Jeune,ALBIEZ-LE-JEUNE,73012,217300128,84,73
Albiez-Montrond,ALBIEZ-MONTROND,73013,217300136,84,73
Allondaz,ALLONDAZ,73014,217300144,84,73
Les Allues,ALLUES (LES),73015,217300151,84,73
Apremont,APREMONT,73017,217300177,84,73
Arbin,ARBIN,73018,217300185,84,73
Argentine,ARGENTINE,73019,217300193,84,73
Arith,ARITH,73020,217300201,84,73
Arvillard,ARVILLARD,73021,217300219,84,73
Attignat-Oncin,ATTIGNAT-ONCIN,73022,217300227,84,73
Aussois,AUSSOIS,73023,217300235,84,73
Les Avanchers-Valmorel,AVANCHERS-VALMOREL (LES),73024,217300243,84,73
Avressieux,AVRESSIEUX,73025,217300250,84,73
Avrieux,AVRIEUX,73026,217300268,84,73
Ayn,AYN,73027,217300276,84,73
La Balme,BALME (LA ),73028,217300284,84,73
Barberaz,BARBERAZ,73029,217300292,84,73
Barby,BARBY,73030,217300300,84,73
Bassens,BASSENS,73031,217300318,84,73
La Bâthie,BATHIE (LA ),73032,217300326,84,73
La Bauche,BAUCHE (LA ),73033,217300334,84,73
Beaufort,BEAUFORT,73034,217300342,84,73
Bellecombe-en-Bauges,BELLECOMBE-EN-BAUGES,73036,217300367,84,73
Belmont-Tramonet,BELMONT-TRAMONET,73039,217300391,84,73
Bessans,BESSANS,73040,217300409,84,73
Betton-Bettonet,BETTON-BETTONET,73041,217300417,84,73
Billième,BILLIEME,73042,217300425,84,73
La Biolle,BIOLLE (LA ),73043,217300433,84,73
Bonneval-sur-Arc,BONNEVAL-SUR-ARC,73047,217300474,84,73
Bonvillard,BONVILLARD,73048,217300482,84,73
Bonvillaret,BONVILLARET,73049,217300490,84,73
Bourdeau,BOURDEAU,73050,217300508,84,73
Le Bourget-du-Lac,BOURGET-DU-LAC (LE ),73051,217300516,84,73
Bourget-en-Huile,BOURGET-EN-HUILE (LE ),73052,217300524,84,73
Bourgneuf,BOURGNEUF,73053,217300532,84,73
Bourg-Saint-Maurice,BOURG-SAINT-MAURICE,73054,217300540,84,73
Bozel,BOZEL,73055,217300557,84,73
Brides-les-Bains,BRIDES-LES-BAINS,73057,217300573,84,73
La Bridoire,BRIDOIRE (LA ),73058,217300581,84,73
Brison-Saint-Innocent,BRISON-SAINT-INNOCENT,73059,217300599,84,73
Césarches,CESARCHES,73061,217300615,84,73
Cevins,CEVINS,73063,217300631,84,73
Challes-les-Eaux,CHALLES-LES-EAUX,73064,217300649,84,73
Chambéry,CHAMBERY,73065,217300656,84,73
La Chambre,CHAMBRE (LA ),73067,217300672,84,73
Chamousset,CHAMOUSSET,73068,217300680,84,73
Chamoux-sur-Gelon,CHAMOUX-SUR-GELON,73069,217300698,84,73
Champagneux,CHAMPAGNEUX,73070,217300706,84,73
Champagny-en-Vanoise,CHAMPAGNY-EN-VANOISE,73071,217300714,84,73
Champ-Laurent,CHAMP-LAURENT,73072,217300722,84,73
Chanaz,CHANAZ,73073,217300730,84,73
La Chapelle,CHAPELLE (LA ),73074,217300748,84,73
La Chapelle-Blanche,CHAPELLE-BLANCHE (LA ),73075,217300755,84,73
La Chapelle-du-Mont-du-Chat,CHAPELLE-DU-MONT-DU-CHAT (LA ),73076,217300763,84,73
Les Chapelles,CHAPELLES (LES),73077,217300771,84,73
La Chapelle-Saint-Martin,CHAPELLE-SAINT-MARTIN (LA ),73078,217300789,84,73
Châteauneuf,CHATEAUNEUF,73079,217300797,84,73
Le Châtelard,CHATELARD (LE ),73081,217300813,84,73
La Chavanne,CHAVANNE (LA ),73082,217300821,84,73
Les Chavannes-en-Maurienne,CHAVANNES-EN-MAURIENNE (LES),73083,217300839,84,73
Chignin,CHIGNIN,73084,217300847,84,73
Chindrieux,CHINDRIEUX,73085,217300854,84,73
Cléry,CLERY,73086,217300862,84,73
Cognin,COGNIN,73087,217300870,84,73
Cohennoz,COHENNOZ,73088,217300888,84,73
Coise-Saint-Jean-Pied-Gauthier,COISE-SAINT-JEAN-PIED-GAUTHIER,73089,217300896,84,73
La Compôte,COMPOTE (LA ),73090,217300904,84,73
Conjux,CONJUX,73091,217300912,84,73
